Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max;Label
2120,876221;1;164;0,077326531;130;0
529726,29;41;1359,69;74915018,09;1097,29;1
2894,310203;1;1514;0,523095278;1460;0
2908,184832;1;74;0,025445425;0;0
560,19321;1;1294;2,309917319;1240;0
1042,569708;1;1292;1,239245672;1238;0
823630,11;18;784,48;47814281,24;1379,8;1
520315,53;95;1234,77;58464965,97;485,56;1
726799,67;48;715,15;9743590,86;699,99;1
95036;13;518,6792801;1627695,24;1514;1
50,616524;1;1514;29,91118019;0;0
2279,486758;1;86;0,037727791;52;0
51,920339;1;1514;29,16005558;0;0
2943,21629;1;74;0,025142563;0;0
910,451145;1;95;0,104343874;41;0
601,069525;1;1292;2,149501753;1238;0
54,00102;1;1514;28,03650694;0;0
286,141656;1;1051;3,67300592;0;0
15854;24;192,7840646;1696155,536;1514;1
2498,278003;1;1085;0,434299145;1051;0
53,498027;1;1514;28,30010856;0;0
2895,332782;1;104;0,035919878;50;0
566,493579;1;1294;2,284227122;1240;0
998649,24;67;236,46;97280315,56;928,12;1
2599,535915;1;127;0,048854874;93;0
2810,403228;1;1514;0,538712731;0;0
51,728851;1;54;1,04390486;0;0
435053;19;113,59261;1582736,61;1168,992531;1
1658,328389;1;1294;0,780303834;0;0
2945,414851;1;74;0,025123795;0;0
651,942419;1;1294;1,984837863;1240;0
2624,635812;1;169;0,064389886;135;0
99,852224;1;1292;12,93912079;1238;0
52,43238;1;1514;28,87528606;0;0
72,581008;1;1292;17,80079966;1238;0
2635,269564;1;1096;0,415896732;1062;0
477428,52;40;1287,87;49862338,68;1086,12;1
584435,16;39;348,7;73592767,05;1234,37;1
246558,05;10;262,52;19410103,76;688,73;1
55,81288;1;66;1,182522723;0;0
279,022319;1;101;0,36197821;47;0
677,85524;1;1292;1,90601167;1238;0
388,333089;1;1292;3,327040711;1238;0
560,217756;1;1294;2,30981611;1240;0
797801,75;52;566,39;68476083,69;984,15;1
2211,352848;1;1135;0,513260469;1101;0
402,474321;1;155;0,385117737;0;0
546763,26;12;1397,62;94015392,76;138,07;1
620,749409;1;1294;2,084577092;1240;0
2366,345569;1;1085;0,458512913;1051;0
2912,087001;1;60;0,02060378;0;0
2451,595085;1;173;0,070566302;139;0
622234,23;21;1272,41;57642637,42;1170,96;1
630,131446;1;1294;2,053539791;1240;0
623,600921;1;1294;2,07504504;1240;0
53,213477;1;1514;28,45143856;0;0
50,804526;1;1514;29,80049396;0;0
54,468437;1;1514;27,79591366;0;0
704,906177;1;1292;1,832868033;1238;0
924,697012;1;1292;1,397214419;1238;0
2822,617611;1;1514;0,536381547;0;0
2035,214457;1;1189;0,584213617;1155;0
2939,732622;1;74;0,025172357;0;0
170454,47;86;1336,51;50610592,78;1132,18;1
655,107748;1;1292;1,972194653;1238;0
2361,416353;1;197;0,083424509;163;0
2947,512573;1;74;0,025105915;0;0
2905,951957;1;1514;0,520999666;1460;0
424,805971;1;1292;3,041388505;1238;0
637,763017;1;1292;2,025830855;1238;0
817,583744;1;1292;1,580266252;1238;0
2042,418682;1;1514;0,741277982;0;0
27225;15;374,4768018;1394100,749;1514;1
2491,927488;1;1236;0,496001591;1202;0
2891,404648;1;1514;0,523620933;1460;0
639,956316;1;4818;7,528638865;0;0
660,79524;1;1294;1,958246549;1240;0
2886,818428;1;1514;0,524452797;1460;0
650,960355;1;1294;1,987832267;1240;0
971942,22;79;672,88;73749698,82;1161,24;1
323,57018;1;1292;3,992951378;1238;0
618472,53;62;1321,28;33381033,51;371,56;1
574,721607;1;1294;2,251524881;1240;0
2894,928099;1;1514;0,522983628;1460;0
1651,850389;1;232;0,140448555;0;0
441926,19;68;356,95;97744680,96;361,95;1
55,220607;1;1514;27,41730044;0;0
2895,689908;1;1514;0,522846039;1460;0
2902,157596;1;1514;0,521680836;0;0
2910,320372;1;1514;0,520217641;1460;0
22026;16;395,740521;408673,6845;1514;1
54,762202;1;1514;27,64680595;0;0
734002,28;31;1347,76;7471370,23;378,27;1
1087,434859;1;86;0,079085197;32;0
53,027642;1;1514;28,55114643;0;0
826027,58;38;172,39;18051026,76;938,95;1
93,18531;1;96;1,030205286;42;0
2131,196523;1;166;0,077890517;132;0
54,877362;1;1514;27,58878921;0;0
320,399052;1;1466;4,575544111;0;0
54,52165;1;1514;27,76878492;0;0
2936,932342;1;1292;0,439914799;1238;0
2895,172194;1;1514;0,522939535;1460;0
833396,03;97;1429,88;87983086,96;1330,34;1
51,018901;1;1514;29,67527604;0;0
77297;17;554,3718296;974932,3508;1152,885261;1
2941,744453;1;16480;5,602118151;0;0
2823,375794;1;1514;0,536237508;0;0
631,976586;1;558;0,882944102;504;0
152001;24;245,0792454;1252273,67;1514;1
86082;25;577,4337253;1463357,639;1430,937328;0
1049,467153;1;1292;1,23110094;1238;0
2891,721248;1;1514;0,523563604;0;0
2529,644311;1;1129;0,446307805;1095;0
101994;17;804,8660482;753475,8797;1514;1
806738,68;94;1312,74;94705020,52;1404,63;1
53,519945;1;54;1,008969628;0;0
894213,49;6;1198,71;13253529,48;1139,84;1
125218;21;714,5279098;1896737,768;1336,988808;1
2500,810427;1;1206;0,48224367;1172;0
667,295504;1;1292;1,93617369;1238;0
55,789533;1;1514;27,13770651;0;0
51,772429;1;1514;29,2433637;0;0
2895,111843;1;104;0,035922619;50;0
997,932556;1;1292;1,29467667;1238;0
550134,57;35;171,36;99753839,04;494,44;1
2937,106823;1;1292;0,439888665;1238;0
52,046979;1;1514;29,08910373;0;0
434642,32;68;516,55;59174150,39;278,99;1
38112;30;717,6367138;1502583,556;880,2315929;0
1049,465264;1;1292;1,231103156;1238;0
2894,78196;1;1514;0,52301003;1460;0
54,559764;1;1514;27,74938638;0;0
918,286192;1;1292;1,406968775;1238;0
52,201373;1;1514;29,003068;0;0
2498,684498;1;1098;0,439431229;1064;0
2895,121404;1;1514;0,522948709;1460;0
719,077448;1;1292;1,796746653;1238;0
185,575004;1;138;0,743634629;84;0
536999,24;80;1037,46;58736733,92;1204,95;1
997,916798;1;1292;1,294697114;1238;0
2936,851873;1;1292;0,439926852;1238;0
2895,572187;1;1514;0,522867296;1460;0
553156,86;32;604,72;63549566,63;442,96;1
584,189639;1;1294;2,215034145;1240;0
2902,239357;1;88;0,030321414;34;0
2938,07121;1;101;0,034376294;47;0
2895,070805;1;1514;0,522957849;1460;0
496,716984;1;1292;2,601078761;1238;0
2893,496552;1;1514;0,523242372;1460;0
996604,31;64;513,67;4333563,72;1414,03;1
217927,01;58;1247,31;47334212,72;490,85;1
908474,16;8;256,29;14759756,56;518,23;1
448,511475;1;1294;2,885098976;1240;0
560,695237;1;1294;2,307849099;1240;0
59,142833;1;1294;21,87923561;0;0
760,606239;1;1292;1,698645018;1238;0
4074;20;483,0727226;491270,9562;1514;1
1717,853761;1;1514;0,881332296;0;0
736,531167;1;1292;1,754168807;1238;0
2941,952929;1;109;0,037050219;0;0
2895,266429;1;1514;0,522922514;1460;0
572,730949;1;110;0,192062259;56;0
5427;21;565,8349346;1383301,032;1514;1
2903,332092;1;196;0,06750864;142;0
2055,546145;1;1093;0,531732164;1059;0
50,139991;1;1514;30,19545755;0;0
2947,421623;1;11594;3,933607566;0;0
2895,602991;1;1514;0,522861734;1460;0
262528,21;47;993,4;63830911,35;345,04;1
2639,937331;1;1159;0,439025573;1125;0
96979,9;96;1317,44;12340520,23;1211,67;1
484166,73;29;414,2;28925495,02;702,4;1
2815,789851;1;1514;0,537682171;0;0
2894,744058;1;1514;0,523016878;1460;0
543403,64;65;741,29;73400106,85;1220,15;1
620,855587;1;1294;2,08422059;1240;0
222,360029;1;1287;5,787910714;1233;0
561,09284;1;1294;2,306213706;1240;0
52,466045;1;1514;28,85675814;0;0
50,601899;1;1514;29,91982514;0;0
74867;31;64;1402132,871;1311,651569;1
1976,051672;1;1131;0,572353454;1097;0
2097,836216;1;174;0,082942605;140;0
43819;22;764,1613068;26873,4035;1514;1
54,373325;1;1514;27,84453539;0;0
2898,641;1;95;0,032773979;41;0
340830,78;65;1257,08;51405772,42;1166,62;1
2945,505012;1;74;0,025123026;0;0
294,575054;1;155;0,526181689;0;0
2833,298831;1;66;0,023294401;0;0
629,601192;1;1294;2,055269295;1240;0
454,23277;1;1292;2,844356644;1238;0
651,893264;1;97;0,148797365;43;0
51,077145;1;1514;29,6414369;0;0
2266,400509;1;635;0,280179958;601;0
267940,07;19;88,84;1820304,51;105,36;1
591,966999;1;1294;2,185932662;1240;0
765478,08;94;559,99;88566743,64;781,36;1
340718;21;337,5163186;633767,8067;1514;1
56,33094;1;1514;26,87688104;0;0
801,691915;1;1292;1,611591653;1238;0
188340,52;72;1157,55;43698458,55;999,54;1
352,552329;1;1972;5,593495865;0;0
660527,81;14;1191,11;70229415,33;941,87;1
51,309087;1;66;1,286321831;0;0
52,403631;1;1514;28,89112724;0;0
733,226955;1;95;0,129564249;41;0
17552;19;307,662552;426565,6744;1506,322483;1
279,566818;1;1292;4,621435421;1238;0
953,187866;1;1292;1,35545158;1238;0
2464,196787;1;1240;0,503206565;1206;0
51,018901;1;1514;29,67527604;0;0
1;2;457;914000000;457;1
2894,825202;1;1514;0,523002217;1460;0
802314,33;75;318,27;4186786,94;1113,62;1
941753,14;61;1290,77;12926133,74;195,52;1
634,236686;1;1294;2,040247792;1240;0
739744,1;79;563,66;90401580,63;674,85;1
879940,16;41;1280,87;82165103,77;951,95;1
2130,036087;1;123;0,057745501;89;0
356870,66;34;660,76;14881427,32;1288,92;1
902215,19;68;547,03;85483200,82;1157,27;1
53,560952;1;1514;28,26686075;0;0
52,600296;1;1514;28,78310744;0;0
76029;18;505,121231;983787,1541;1366,182904;1
51,661687;1;54;1,045262013;0;0
2080,516505;1;114;0,054794086;80;0
2356,918249;1;1145;0,485803867;1111;0
56,270977;1;1514;26,90552135;0;0
716418,93;32;838,4;39456729,82;473,35;1
59,253782;1;1294;21,83826812;0;0
1;2;545;1090000000;545;1
178045,16;73;856,02;97211364,47;1460,68;1
2281,234944;1;1167;0,51156502;1133;0
985533,84;63;980,81;56145828,3;341,79;1
753195,65;89;257,12;29694409,14;618,31;1
809209,52;39;397,25;90657733,36;468,15;1
2335,460567;1;127;0,054378996;93;0
2585,025157;1;127;0,049129116;93;0
446,597448;1;1292;2,892985625;1238;0
70144;17;247,1015187;853682,6437;1514;0
64,793607;1;1292;19,94023855;1238;0
601,709509;1;74;0,122982932;0;0
2894,307486;1;1514;0,523095769;1460;0
49,833318;1;54;1,083612352;0;0
61497;14;327,0076103;1122363,367;1514;1
2893,488167;1;1514;0,523243888;1460;0
54,322932;1;1514;27,87036554;0;0
432735,09;91;89,76;18441476,16;809,45;1
843517,77;48;770,38;61501359,41;1021,72;1
50,313441;1;1514;30,09136207;0;0
540,044412;1;74;0,137025767;0;0
2170,681519;1;127;0,058506971;93;0
2936,841171;1;1292;0,439928455;1238;0
454288,02;46;127,32;18123179,72;816,9;1
2886,899628;1;874;0,30274693;820;0
532,704874;1;1292;2,425357943;1238;0
1071,072867;1;1292;1,206267135;1238;0
1939,252242;1;1028;0,53010123;994;0
446611,17;54;1205,6;65159735,16;625,6;1
944,987293;1;1292;1,36721415;1238;0
2893,414592;1;1514;0,523257194;1460;0
2936,961807;1;101;0,034389279;47;0
1006,73208;1;1292;1,283360314;1238;0
13540;19;463,5276396;1099854,678;1195,676824;1
290265;24;338,2707718;503511,252;1451,131896;0
286,126481;1;1514;5,291366215;0;0
1118,444256;1;86;0,076892522;0;0
2894,947695;1;1514;0,522980088;1460;0
838337,74;67;267,22;16044193,5;193,57;1
381793,83;49;973,94;32414359,36;82,36;1
164,609212;1;151;0,917324111;0;0
52,939594;1;1514;28,59863208;0;0
645,469234;1;1294;2,004743108;1240;0
963803,88;50;221,79;2863772,23;1107,5;1
1970,533178;1;127;0,064449562;93;0
953,191731;1;1292;1,355446084;1238;0
2937,986581;1;1292;0,439756944;1238;0
37053;17;156,5680719;1623546,914;1514;1
426,015961;1;78;0,183091731;0;0
201,006425;1;1292;6,427655203;1238;0
976610,75;30;1162,29;53357384,55;322,55;1
597,010685;1;106;0,177551261;0;0
22489;25;479,920246;954908,1438;1514;1
580,534538;1;1294;2,228980212;1240;0
54,797162;1;1514;27,62916759;0;0
2139,134405;1;1135;0,530588446;1101;0
397,417534;1;1292;3,250988913;1238;0
2090,74526;1;1144;0,547173308;1110;0
2382,666597;1;1079;0,452853958;1045;0
209,879643;1;173;0,824281939;0;0
2897,118658;1;98;0,033826713;44;0
796,063815;1;1292;1,622985462;1238;0
118460;15;749,8578713;1145013,507;1477,778679;1
13480;19;879,4708188;638587,0179;1514;1
2886,759525;1;1514;0,524463498;1460;0
51,478933;1;66;1,28207783;0;0
620,749409;1;1294;2,084577092;1240;0
677,39409;1;1292;1,907309227;1238;0
51,452782;1;1514;29,42503615;0;0
2648,11044;1;1220;0,460705861;1186;0
55,960741;1;1514;27,05468058;0;0
2938,80957;1;21674;7,375095077;0;0
481981,45;67;973,77;27209891,37;1084,1;1
744144,26;92;826,67;26433698,03;580,69;1
146,358186;1;1292;8,827657861;1238;0
2417,175717;1;186;0,076949308;152;0
49,690543;1;1514;30,46857366;0;0
598,340058;1;1294;2,162649785;1240;0
279,649383;1;1292;4,620070967;1238;0
831,163815;1;1292;1,554446879;1238;0
53,84925;1;1514;28,11552569;0;0
27862;30;564,2485551;1119553,273;1451,18921;1
56,331208;1;1514;26,87675317;0;0
144951;24;388,2940555;1257130,329;1514;1
2891,73692;1;1514;0,523560767;0;0
2285,030006;1;127;0,055579139;93;0
53,9626;1;1514;28,05646822;0;0
709,240237;1;1292;1,821667653;1238;0
1699,024316;1;1514;0,891099665;0;0
2910,505226;1;1514;0,520184601;1460;0
50,243017;1;66;1,313615356;0;0
2199,230483;1;1201;0,546100106;1167;0
699439,69;84;119,81;26400407,83;206,39;1
294,420159;1;182;0,618164191;0;0
154,536567;1;1292;8,360480737;1238;0
980481,17;93;661,4;43171143,32;860,98;1
561,22995;1;1294;2,305650291;1240;0
2524,773963;1;1099;0,435286491;1065;0
2895,128101;1;1514;0,522947499;1460;0
2122,953433;1;1213;0,571373814;1179;0
341422,73;46;132,5;43707030,08;758,52;1
791741,09;8;1430,95;36390039,91;1362,2;1
222,374936;1;1292;5,810007267;1238;0
200042,64;67;612,92;8825266,11;1446,64;1
453,016138;1;117;0,258268944;0;0
780280,86;5;689,19;48854322,49;1505,49;1
2894,614376;1;1514;0,52304031;1460;0
2894,57185;1;108;0,037311218;54;0
52,024357;1;66;1,268636511;0;0
69,167545;1;1294;18,70819589;0;0
1677,248767;1;747;0,445372216;693;0
580,545431;1;1294;2,228938389;1240;0
54,578731;1;1514;27,73974302;0;0
51,644192;1;1514;29,3159775;0;0
440177,61;37;1007,06;80660060,56;1332,02;1
51,476404;1;1514;29,4115333;0;0
337,886786;1;1292;3,823765976;1238;0
2457,115653;1;164;0,066744925;130;0
95787;18;193,4115686;722340,0572;1109,71969;1
53,689498;1;1514;28,19918286;0;0
66639;26;612,3377585;418978,7488;1514;0
2408,136299;1;173;0,071839787;139;0
100623,88;74;1100,79;39165062,6;1327,15;1
135357;20;411,6740911;738350,2936;1514;1
566,474396;1;1294;2,284304475;1240;0
2894,783665;1;104;0,035926692;50;0
2894,431005;1;1514;0,523073446;0;0
54,472504;1;1514;27,79383838;0;0
2896,182366;1;199;0,068711143;145;0
2003,479964;1;1236;0,616926559;1202;0
872,785954;1;95;0,108846848;41;0
51,974458;1;54;1,038971853;0;0
1951,37367;1;905;0,463775859;871;0
1676,809193;1;74;0,044131437;0;0
136246,66;66;607,45;60102253,12;1167,67;1
332,143107;1;162;0,487741567;0;0
443,467448;1;1294;2,917914275;1240;0
350,348995;1;1292;3,687751399;1238;0
1121,203896;1;74;0,066000484;0;0
27031,83;68;1122,36;38399681,62;382,53;1
284,388247;1;1292;4,543085057;1238;0
56,361197;1;1514;26,86245243;0;0
100312;21;730,5106537;623091,1728;1514;1
1512,202109;1;74;0,048935258;0;0
2740,900775;1;1211;0,441825553;1177;0
1721,404665;1;832;0,483326214;0;0
53,581301;1;1514;28,25612562;0;0
56,186784;1;1514;26,94583789;0;0
1667,113303;1;99;0,059384086;45;0
55,278052;1;1514;27,38880836;0;0
153107,87;1;525,68;56905049,35;856,36;1
50,101421;1;1514;30,21870317;0;0
774206,62;61;169,23;89293689,31;872,8;1
2907,946086;1;1514;0,52064239;1460;0
2815,860451;1;1514;0,53766869;0;0
51,736068;1;1514;29,26391644;0;0
730,310373;1;66;0,090372535;0;0
619,163957;1;102;0,164738271;48;0
1658,328182;1;1294;0,780303931;0;0
592,217314;1;101;0,170545503;47;0
1071,088552;1;1292;1,206249471;1238;0
51,459293;1;1514;29,42131309;0;0
776821,88;41;1039,49;92599090,37;1202,71;1
561,107277;1;1294;2,306154368;1240;0
2440,357682;1;140;0,057368639;106;0
983,628023;1;1292;1,313504667;1238;0
398574;20;926,2419516;1289299,673;1358,569608;1
2947,463146;1;74;0,025106336;0;0
140,276628;1;1292;9,210372456;1238;0
455,731382;1;74;0,162376353;0;0
2745,88203;1;184;0,067009434;150;0
63181,48;36;490,91;87521063,33;577,28;1
2274,767406;1;1041;0,457629205;1007;0
2917,333158;1;1514;0,518967124;1460;0
2893,603773;1;104;0,035941341;50;0
285,052929;1;1292;4,532491562;1238;0
125057;20;491,2201788;485387,8447;1168,313964;0
56,360277;1;1514;26,86289092;0;0
454,246747;1;110;0,242159136;56;0
535132,09;29;1063,33;68769030,26;366,1;1
54,003533;1;1514;28,03520229;0;0
2822,722435;1;1514;0,536361628;0;0
876263,64;33;829,07;90241671,01;806,88;1
437,231575;1;90;0,205840577;36;0
435,183356;1;1466;3,368695003;0;0
81902;25;317,6646496;962076,1816;1514;1
561,211513;1;1294;2,305726037;1240;0
53,34456;1;1514;28,38152516;0;0
2894,708344;1;1514;0,523023331;1460;0
2704,89579;1;172;0,063588402;138;0
317337;16;565,5925147;950432,4356;1499,584937;1
39977;21;64;1296742,911;1185,947714;0
2608,900925;1;1092;0,418567064;1058;0
54,463129;1;1514;27,79862266;0;0
910,467486;1;1292;1,419051222;1238;0
2056,343151;1;1157;0,562649283;1123;0
74780;16;510,1642047;1188498,013;1010,948599;1
625,370101;1;98;0,156707204;44;0
76520,28;70;274,9;4557505,73;175;1
1460,621727;1;800;0,547711967;0;0
997,930433;1;1292;1,294679425;1238;0
619,979369;1;110;0,177425259;56;0
2;2;636;636000000;636;1
393551,49;84;232,05;45141794,07;924,52;1
54,366623;1;1514;27,8479679;0;0
154,539185;1;1292;8,360339105;1238;0
598,157681;1;1294;2,163309172;1240;0
51,587218;1;1514;29,34835468;0;0
82,180788;1;1466;17,83871897;0;0
2822,487573;1;1514;0,536406259;0;0
1079,269202;1;1292;1,197106335;1238;0
840,335177;1;1292;1,53748175;1238;0
55,709309;1;1514;27,17678607;0;0
52,511966;1;1514;28,8315233;0;0
2945,468046;1;74;0,025123342;0;0
53,971231;1;1514;28,05198147;0;0
2917,49939;1;1514;0,518937555;1460;0
2738,50198;1;1212;0,442577734;1178;0
167265,64;41;1222,86;97138697,06;331,73;1
2023,569778;1;1143;0,564843383;1109;0
2124,039413;1;114;0,05367132;80;0
2288,887417;1;1127;0,492378957;1093;0
2910,686575;1;1514;0,520152191;1460;0
932349,86;41;1246,7;89216178,65;1117,6;1
2937,025975;1;1292;0,439900774;1238;0
625,777854;1;101;0,161399128;47;0
215093,95;29;659,95;75469719,3;1476,62;1
154,502009;1;74;0,47895817;0;0
66331;20;568,0888354;1581807,905;841,4461934;1
23753;18;290,77788;1020457,704;1514;1
2894,488658;1;1514;0,523063027;1460;0
325,769358;1;1292;3,965996078;1238;0
54,448672;1;1514;27,80600365;0;0
223,829738;1;1292;5,77224459;1238;0
341,74967;1;158;0,462326707;0;0
428,987089;1;74;0,172499364;0;0
799051,61;4;1031,11;99279708,87;427,37;1
306,906584;1;1292;4,209750012;1238;0
24266;18;512,6345722;1364967,045;1514;1
363765,31;53;839,08;37118644,96;1295,33;1
560,048841;1;1294;2,310512768;1240;0
2451,365215;1;127;0,051807866;93;0
1454,939957;1;74;0,050861205;0;0
918805,03;94;245,75;33306638,84;175,26;1
54,383395;1;1514;27,8393795;0;0
997237,84;49;1145,76;77841212,27;860,6;1
170,792645;1;1466;8,583507747;0;0
574,71832;1;1294;2,251537758;1240;0
961,944278;1;1292;1,343113139;1238;0
2891,492059;1;1514;0,523605104;1460;0
2208,743534;1;1181;0,534693133;1147;0
323,64957;1;1292;3,991971922;1238;0
2571,908338;1;1025;0,398536754;991;0
1662,242014;1;74;0,044518186;0;0
52,819576;1;1514;28,66361463;0;0
375031;22;336,6412545;107290,2213;934,8729602;1
1173,493127;1;108;0,092032921;0;0
2593,476456;1;169;0,065163499;135;0
2893,370891;1;102;0,035252999;48;0
497,339817;1;105;0,211123253;51;0
514008,55;46;1336,27;46943134,43;1439,97;1
127429;16;504,0246831;1040821,856;1203,262622;1
80412,26;60;190,54;61035061,23;372;1
353,863063;1;182;0,514323247;0;0
592,606388;1;1292;2,180199242;1238;0
2937,889306;1;101;0,034378423;47;0
1782,538892;1;150;0,084149637;116;0
2635,776309;1;180;0,068291076;146;0
323,669039;1;95;0,293509691;41;0
38674;16;422,0631144;994139,8332;1421,573693;1
625,963151;1;123;0,196497189;69;0
53,581301;1;1514;28,25612562;0;0
84,212788;1;1292;15,34208777;1238;0
2064,577049;1;189;0,091544174;155;0
388,330092;1;95;0,244637234;41;0
979740,92;57;1469,64;86797842,94;1463,8;1
51,451292;1;1514;29,42588829;0;0
548990,45;40;70,65;21592393,26;763,39;1
458321,57;51;1128,36;39695097,54;1165,06;1
1864,998379;1;54;0,028954449;0;0
2895,396139;1;1514;0,522899088;1460;0
2942,005231;1;74;0,025152912;0;0
2426,462683;1;1274;0,525044135;1240;0
1442,756211;1;86;0,05960813;0;0
398417,78;92;1361,83;92759328,07;1047,08;1
53,174336;1;1514;28,47238133;0;0
2042,577373;1;1514;0,741220391;0;0
506259,68;27;385,42;65589905,88;109,55;1
2893,659185;1;104;0,035940653;50;0
461281,48;78;1081,33;14168161,31;395,18;1
2662,149506;1;127;0,047705811;93;0
2891,502211;1;1514;0,523603265;1460;0
2634,530533;1;127;0,048205932;93;0
56,005142;1;1514;27,03323157;0;0
2447,034118;1;1164;0,475677879;1130;0
51,866391;1;1514;29,19038594;0;0
2810,541262;1;1514;0,538686274;0;0
290,182782;1;1292;4,452366149;1238;0
242,074686;1;1292;5,337195789;1238;0
1658,337536;1;1294;0,78029953;0;0
28163;21;396,6772284;1492732,356;1514;1
883322;14;865,26;7436837,04;1157,46;1
50,51789;1;1514;29,96958048;0;0
1443,382651;1;1514;1,048924897;0;0
456257,65;88;654,18;79834358,11;1064,65;1
2915,303022;1;1514;0,519328519;1460;0
2334,347699;1;1176;0,503780992;1142;0
